0,1,2,3,4,5,6,7,8,9
0.6729264475743348,0.5741274415626001,0.5380197427460366,0.0625,0.3121423114656137,0.000421875,0.056357827476038326,0.888876541837982,0.35132151794590516,0.20665626731799425
0.3067292644757434,0.49727825808517456,0.4874065210888424,0.04570312500000001,0.8386882411844139,0.9458333333333334,0.417252396166134,0.23213690410045562,0.6258750128552328,0.7832633771884814
0.8575899843505479,0.5538477959227239,0.6118456476218965,0.07695312499999998,0.6337512897331661,0.16562500000000002,0.22044728434504784,0.7755306145127238,0.287772102430496,0.34242164569692735
0.41001564945226915,0.728893158287971,0.8031109781633263,0.034765624999999994,0.07230520590583654,0.5989583333333334,0.11693290734824277,0.1599066562951439,0.49586232902540184,0.3963280720839063
0.6291079812206573,0.814281139929555,0.6169309003888722,0.066015625,0.12546706855952658,0.018020833333333333,0.08472843450479232,0.722191354594955,0.580041822357821,0.1912419695819051
0.6838810641627542,0.5132885046429716,0.8338618007777445,0.019140624999999994,0.44606150746345885,0.0,0.12332268370607025,0.7821980220024448,0.23276541770936887,0.0740927936618706
0.6009389671361502,0.4054861778204718,0.37481304217768485,0.287109375,0.03101345380650097,0.8854166666666667,0.19616613418530343,1.0,0.2929416201021563,0.43559758625643963
0.6447574334898278,0.5719927420215605,0.6031708046664673,0.03828124999999999,0.8224556113664934,9.697916666666667e-05,0.06300319488817889,0.5643960440048894,0.29760378458057657,0.3764521458919152
0.7730829420970267,0.5912050378909168,0.6820819623093031,0.02812500000000001,0.7027399664593287,0.8093750000000001,0.5642172523961659,0.9922213579286588,0.37018271571080863,0.2046576424950226
0.5868544600938967,0.4684598142811399,0.38444510918336827,0.05156249999999998,0.19242666655844914,0.44062500000000004,0.44025559105431294,0.4299366596288477,0.4893901477494772,0.4013900576753351
0.6901408450704225,0.6072152844487139,0.5374214777146277,0.032812499999999994,0.0022614082415090666,0.2041666666666667,0.046134185303514375,0.6677408600955663,0.3661581707860546,0.670781080027093
0.6964006259780908,0.819617888782154,0.8970385880945259,0.01953125,0.003478855477853113,0.22812500000000002,0.10287539936102233,0.7488609845538394,0.400719893044462,0.270306951827754
0.6071987480438186,0.4599210161169816,0.7146874065210889,0.030468750000000017,0.5099774873715213,0.04739583333333334,0.5948881789137379,0.5755083898210912,0.3371567652805869,0.17571734980809095
0.46791862284820035,0.1898815241754723,0.16763386180077788,0.04414062499999999,0.6540420770055668,0.7520833333333333,0.15654952076677311,0.2699188798755417,0.3932124370093586,0.222881303749923
0.5743348982785603,0.36599423631123923,0.344361352078971,0.02226562500000001,0.7189725962772493,0.08552083333333335,0.08932907348242809,0.1654628292032448,0.2427342223441088,0.18067671024814758
0.41784037558685444,0.6392357775643079,0.7422075979658989,0.012890624999999989,0.396349078646077,0.015833333333333335,0.14376996805111816,0.5977330814534949,0.5595420109012376,0.19984965415323985
0.4287949921752739,0.4054861778204718,0.6899192342207598,0.060156249999999994,0.22083376873981023,2.1875e-06,0.09392971246006385,0.43549283253694854,0.40126838298309964,0.6314063750744032
0.591549295774648,0.25072046109510093,0.21280287167215084,0.05546874999999998,1.0,1.0,0.14249201277955267,0.5677297477497499,0.48810119639367855,0.25066706348391865
0.7198748043818466,0.7139502615006939,0.5976069398743644,0.026562500000000003,0.02725965816110682,0.3260416666666667,0.08741214057507986,0.7777530836759641,0.4878200953001268,0.46344492108125857
0.6291079812206573,0.7726544988792828,0.7855219862399043,0.01171875,0.004239760000568142,0.7697916666666668,0.3610223642172523,0.771085676186243,0.4967330568029893,0.40049978448718204
0.9405320813771518,0.37453303447539765,0.47448399641040984,0.07968750000000002,0.10314720255988573,0.05614583333333334,0.14504792332268365,0.6644071563507058,0.3732474032429467,0.19788438250446416
0.619718309859155,0.3766677340164372,0.3776248878253067,0.033203125,0.47345407028119996,0.7208333333333333,0.06952076677316292,0.012001333481497942,0.3867882486030647,0.38746639026292573
0.47417840375586845,0.771587149108763,0.6649117559078672,0.041015625,0.3324330987380145,0.875,0.4683706070287539,0.3732636959662185,0.29784374892873067,0.3557244309435357
0.6259780907668233,0.4994129576262142,0.44845946754412214,0.058203124999999994,0.2492408709211713,0.8041666666666667,0.05316293929712459,0.056561840204467154,0.2840766514689246,0.35598869070831873
0.5242566510172144,0.6360337282527485,0.5379599162428955,0.0,0.5738934672795837,0.35208333333333336,0.19105431309904145,0.6999666629625514,0.34536354598745334,0.7904779253299399
0.516431924882629,0.8078770413064362,0.6452886628776547,0.16796875,0.17720857610414853,0.0,0.08702875399361022,0.6255139459939995,0.3683178499194405,0.15457656862543867
0.7762128325508608,0.5058170562493329,0.6759796589889321,0.0074218749999999944,0.22083376873981023,0.27187500000000003,0.11693290734824277,0.5088343149238805,0.4059099790888211,0.2827220295149935
0.47261345852895137,0.5186252534955705,0.5266527071492672,0.03242187500000002,0.5637480736433834,0.14270833333333335,0.057891373801916925,0.34548283142571395,0.30812107915395426,0.32106791732517803
0.48826291079812195,0.2891450528338137,0.5021836673646426,0.10039062500000001,0.891444288092656,0.00014166666666666668,0.09520766773162936,0.23324813868207578,0.40119982174076985,0.14205630015804271
0.0,0.500480307396734,0.7499850433742148,0.053125000000000006,0.014679370052218343,0.017812500000000002,0.10287539936102233,0.20880097788643182,0.36642555963114054,0.59042558650274
0.5383411580594679,0.6808624186145801,0.5660783727191145,0.012890624999999989,0.0,0.6760416666666668,0.10159744408945684,0.3777086342926992,0.5860272188132049,0.5668910736643336
0.056338028169014065,0.8591098302913865,0.7924618606042476,0.0390625,0.0474489914971456,0.0006666666666666668,0.4517571884984024,0.5777308589843316,0.6211442871344828,0.22538792307218647
0.6244131455399062,0.5762621411036397,0.6454083158839367,0.0042968750000000056,0.30199691782941335,0.009395833333333334,0.1092651757188498,0.9788865429492165,0.34630969113160326,0.2854364647687855
0.2613458528951486,1.0,0.9356266826204008,0.10703125000000002,0.02715820422474482,2.25e-05,0.19872204472843444,0.7744193799311035,0.6351856295636076,0.21409915642125565
0.6932707355242567,0.5303661009712883,0.42638348788513325,0.08320312500000002,0.059724917796948065,0.27708333333333335,0.10287539936102233,0.012890321146794087,0.41415789654108526,1.0
0.4366197183098592,0.8121464403885155,0.7577624887825307,0.02734375,0.01173720589772023,0.6333333333333334,0.26517571884984015,0.30325591732414714,0.40051420931747284,0.6614960694567025
0.7308294209702659,0.18241007578183369,0.2390068800478612,0.27617187499999996,0.8843425125473157,0.06177083333333334,0.08370607028753992,0.154350483387043,0.45534949093277566,0.18173374930728026
0.36619718309859156,0.377735083786957,0.5257553096021538,0.044531249999999994,0.47548314900843996,0.08427083333333334,0.11693290734824277,0.5132792532503613,0.4562956360769257,0.380590505120995
0.053208137715179904,0.3531860390650016,0.6662279389769667,0.029296875,0.9462294137281381,0.02854166666666667,0.06057507987220446,0.21546838537615293,0.809694559665421,0.48017282075491063
0.41627543035993736,0.5837335894972783,0.6086150164522883,0.014453124999999997,0.26242988264823186,0.12708333333333333,0.09776357827476034,0.5732859206578509,0.2378046690206027,0.22585999876849816
0.41784037558685444,0.8409648841925499,0.7594974573736165,0.56640625,0.0003845104188119947,0.7145833333333335,0.05239616613418529,0.8299811090121125,0.44891844640224876,0.23625336097370742
0.4194053208137715,0.5976091365140357,0.7076278791504637,0.02734375,0.00392525279784593,0.40208333333333335,0.21661341853035138,0.758862095788421,0.3160878955126667,0.13456466410787954
0.46635367762128327,0.9199487672110152,0.8723302422973378,0.10859374999999999,0.7757868006399715,0.7135416666666667,0.12076677316293927,0.6244027114123792,0.19357581159370618,0.21868136943001992
0.5430359937402189,0.819617888782154,0.8915345498055638,0.012109375000000006,0.5160647235532415,0.015520833333333334,0.09520766773162936,0.7655295032781421,0.435343320420966,0.2966610907001087
0.812206572769953,0.7214217098943324,0.9027819323960514,0.05156249999999998,0.045014097024457495,0.0,0.08370607028753992,0.7721969107678632,0.39368550958143367,0.41144732250980065
0.5007824726134584,0.2208346675205465,0.0,0.043359375000000006,0.7768013400035916,0.39687500000000003,0.08485623003194888,0.369929992221358,0.7918892050323951,0.36853974672112644
0.47574334898278553,0.13331198633792293,0.34914747233024235,0.03164062499999998,0.9269531658193573,0.0,0.10415335463258782,0.4099344371596844,0.6056631586164343,0.0752806797890026
0.30359937402190923,0.10129149322232897,0.48154352378103504,0.028906249999999994,0.7250598324589695,2.3437500000000004e-05,0.1654952076677316,0.18546505167240807,0.35965170888896514,0.4748080909669342
0.35993740219092324,0.1888141744049525,0.41052946455279693,0.158203125,0.7646268676401511,1.1354166666666669e-05,0.1105431309904153,0.18768752083564838,0.0,0.2803282978592393
0.6009389671361502,0.32116554594940766,0.5523781034998505,0.03125,0.29388060292045304,0.00011354166666666668,0.08587859424920126,0.7544171574619403,0.5449796030304069,0.03570329016235296
0.2331768388106416,0.6029458853666346,0.7419084654501944,0.04960937499999998,0.03578178881551514,0.000125,0.3916932907348242,0.2232470274474942,0.32305371773336533,0.44647585230188214
0.34428794992175266,0.6968726651723771,0.6232725097218067,0.02187499999999999,0.0738270149512666,0.0002864583333333334,0.43897763578274746,0.7010778975441716,0.4896438243460972,0.1405502760616572
0.23630672926447566,0.4214964243782688,0.5991624289560276,0.01171875,0.5322973533711622,0.8437500000000001,0.10415335463258782,0.07545282809201025,0.14159953378355217,0.7418310379507811
0.727699530516432,0.22937346568470487,0.2425964702363147,0.030468750000000017,0.3314185593743945,0.225,0.07412140575079869,0.42771419046560727,0.2407116656953825,0.17253597011555588
0.7496087636932707,0.6072152844487139,0.652886628776548,0.216796875,0.06276853588780819,0.0,0.09137380191693288,0.6199577730858985,0.22937849233828123,0.23838796412224705
0.6932707355242567,0.2998185505390117,0.4569548309901287,0.034765624999999994,0.3689565158283359,0.8552083333333333,0.10287539936102233,0.6444049338815425,0.12570018168729225,0.3092814186900925
0.3114241001564945,0.436439321165546,0.3080466646724499,0.078125,0.8650662646385349,0.5114583333333333,0.10287539936102233,0.555506167351928,0.4194713928216379,0.6940846862749124
0.28012519561815336,0.5944070872024763,0.5916242895602751,0.011328125000000008,0.07139212047857851,0.4072916666666667,0.13226837060702873,0.39104344927214135,0.21276610332179224,0.2561061965066398
0.9139280125195617,0.6040132351371544,0.6217170206401436,0.039453125000000006,0.8366591624571738,0.00240625,0.08012779552715653,0.1610178908767641,0.434849679476192,0.19260688409515403
0.47574334898278553,0.6744583199914613,0.5885133113969488,0.018750000000000003,0.024418947942970715,0.26145833333333335,0.09904153354632583,0.20435603955995107,0.32516540399712046,0.4539572258369081
0.6697965571205007,0.7683850997972036,0.7956326652707149,0.6484375,0.039839946269995305,0.0,0.3789137380191692,0.7288587620846761,0.22123341674951147,0.22509287576199177
0.6729264475743348,0.8591098302913865,0.9667364642536643,0.57421875,0.0659136079150303,0.0,0.9539936102236419,0.7844204911656851,0.2363648829316788,0.32708944808193585
0.36619718309859156,0.5623865940868824,0.511277295842058,0.13945312499999998,0.39837815737331705,0.00290625,0.13738019169329072,0.5543949327703078,0.7226834870247849,0.06525933375751725
